Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
6493,3/18/2020 22:00,Louisiana,US,2020-03-18T19:33:03,257,4,0
6494,3/18/2020 22:00,,Bahrain,2020-03-18T12:33:02,256,1,88
6495,3/18/2020 22:00,Guangxi,China,2020-03-18T00:33:02,253,2,250
6496,3/18/2020 22:00,,Poland,2020-03-18T13:33:12,251,5,13
6497,3/18/2020 22:00,,Iceland,2020-03-18T12:33:02,250,1,5
6498,3/18/2020 22:00,Shaanxi,China,2020-03-18T03:53:02,246,3,237
6499,3/18/2020 22:00,,Chile,2020-03-18T13:33:12,238,0,0
6500,3/18/2020 22:00,,Indonesia,2020-03-18T10:53:02,227,19,11
6501,3/18/2020 22:00,Ontario,Canada,2020-03-18T17:33:06,221,1,5
6502,3/18/2020 22:00,Massachusetts,US,2020-03-18T14:13:56,218,0,0
6503,3/18/2020 22:00,,Thailand,2020-03-18T10:53:02,212,1,42
6504,3/18/2020 22:00,,Luxembourg,2020-03-18T10:53:02,203,2,0
6505,3/18/2020 22:00,,Philippines,2020-03-18T10:53:02,202,19,5
6506,3/18/2020 22:00,Georgia,US,2020-03-18T19:14:34,199,3,0
6507,3/18/2020 22:00,,Egypt,2020-03-18T03:13:14,196,6,32
6508,3/18/2020 22:00,British Columbia,Canada,2020-03-18T03:33:03,186,7,4
6509,3/18/2020 22:00,Colorado,US,2020-03-18T15:53:09,184,2,0
6510,3/18/2020 22:00,Hong Kong,China,2020-03-18T09:33:05,181,4,92
6511,3/18/2020 22:00,Yunnan,China,2020-03-16T23:53:02,176,2,172
6512,3/18/2020 22:00,Texas,US,2020-03-18T19:53:03,173,3,0
6513,3/18/2020 22:00,,Saudi Arabia,2020-03-17T17:53:03,171,0,6
6514,3/18/2020 22:00,Hainan,China,2020-03-16T14:38:45,168,6,161
6515,3/18/2020 22:00,,Iraq,2020-03-18T12:33:02,164,12,43
6516,3/18/2020 22:00,Illinois,US,2020-03-18T19:14:34,162,1,0
6517,3/18/2020 22:00,,India,2020-03-18T13:33:12,156,3,14
6518,3/18/2020 22:00,Pennsylvania,US,2020-03-18T19:14:34,152,0,0
6519,3/18/2020 22:00,,Russia,2020-03-18T12:33:02,147,0,8
6520,3/18/2020 22:00,Guizhou,China,2020-03-18T01:53:03,146,2,144
6521,3/18/2020 22:00,,Peru,2020-03-18T16:59:34,145,0,1
6522,3/18/2020 22:00,,Kuwait,2020-03-18T10:53:02,142,0,15
6523,3/18/2020 22:00,Tianjin,China,2020-03-15T18:20:18,136,3,133
6524,3/18/2020 22:00,Gansu,China,2020-03-15T18:20:18,133,2,91
6525,3/18/2020 22:00,Shanxi,China,2020-03-13T11:09:03,133,0,133
6526,3/18/2020 22:00,,Lebanon,2020-03-18T10:53:02,133,3,3
6527,3/18/2020 22:00,Liaoning,China,2020-03-18T02:13:06,125,1,122
6528,3/18/2020 22:00,Victoria,Australia,2020-03-18T12:13:09,121,0,8
6529,3/18/2020 22:00,,San Marino,2020-03-18T02:53:03,119,11,4
6530,3/18/2020 22:00,,South Africa,2020-03-18T10:53:02,116,0,0
6531,3/18/2020 22:00,,United Arab Emirates,2020-03-18T02:33:06,113,0,26
6532,3/18/2020 22:00,,Ecuador,2020-03-18T03:13:19,111,2,0
6533,3/18/2020 22:00,,Slovakia,2020-03-18T14:13:14,105,1,0
6534,3/18/2020 22:00,,Taiwan*,2020-03-18T07:13:12,100,1,22
6535,3/18/2020 22:00,,Turkey,2020-03-18T02:33:06,98,1,0
6536,3/18/2020 22:00,Alberta,Canada,2020-03-18T03:33:03,97,0,0
6537,3/18/2020 22:00,Queensland,Australia,2020-03-18T11:53:04,94,0,8
6538,3/18/2020 22:00,Quebec,Canada,2020-03-18T17:53:03,94,0,0
6539,3/18/2020 22:00,Jilin,China,2020-03-16T00:22:10,93,1,92
6540,3/18/2020 22:00,,Colombia,2020-03-18T14:53:05,93,0,1
6541,3/18/2020 22:00,,Mexico,2020-03-18T10:53:02,93,0,4
6542,3/18/2020 22:00,,Bulgaria,2020-03-18T15:33:15,92,2,0
6543,3/18/2020 22:00,Wisconsin,US,2020-03-18T19:14:34,92,0,0
6544,3/18/2020 22:00,,Panama,2020-03-18T10:53:02,86,1,0
6545,3/18/2020 22:00,Ohio,US,2020-03-18T19:14:34,86,0,0
6546,3/18/2020 22:00,Maryland,US,2020-03-18T19:14:34,85,0,0
6547,3/18/2020 22:00,,Armenia,2020-03-18T10:53:02,84,0,1
6548,3/18/2020 22:00,,Serbia,2020-03-18T10:53:02,83,0,1
6549,3/18/2020 22:00,Michigan,US,2020-03-18T19:14:34,83,0,0
6550,3/18/2020 22:00,,Croatia,2020-03-18T11:13:43,81,0,4
6551,3/18/2020 22:00,,Argentina,2020-03-18T03:33:03,79,2,3
6552,3/18/2020 22:00,Tennessee,US,2020-03-18T19:14:34,79,0,0
6553,3/18/2020 22:00,Minnesota,US,2020-03-18T19:14:34,77,0,0
6554,3/18/2020 22:00,Virginia,US,2020-03-18T19:53:03,77,2,0
6555,3/18/2020 22:00,Xinjiang,China,2020-03-11T02:18:14,76,3,73
6556,3/18/2020 22:00,Inner Mongolia,China,2020-03-16T14:38:45,75,1,73
6557,3/18/2020 22:00,Ningxia,China,2020-03-16T14:38:45,75,0,75
6558,3/18/2020 22:00,,Vietnam,2020-03-18T15:33:15,75,0,16
6559,3/18/2020 22:00,,Algeria,2020-03-18T19:53:03,74,7,12
6560,3/18/2020 22:00,,Latvia,2020-03-18T11:13:43,71,0,1
6561,3/18/2020 22:00,North Carolina,US,2020-03-18T19:14:34,70,0,0
6562,3/18/2020 22:00,,Brunei,2020-03-18T11:13:43,68,0,0
6563,3/18/2020 22:00,Connecticut,US,2020-03-17T23:13:10,68,0,0
6564,3/18/2020 22:00,Oregon,US,2020-03-18T13:53:03,68,2,0
6565,3/18/2020 22:00,,Albania,2020-03-18T12:33:03,59,2,0
6566,3/18/2020 22:00,Faroe Islands,Denmark,2020-03-18T16:59:35,58,0,0
6567,3/18/2020 22:00,,Hungary,2020-03-18T11:13:43,58,1,2
6568,3/18/2020 22:00,Nevada,US,2020-03-18T19:14:34,55,1,0
6569,3/18/2020 22:00,,Jordan,2020-03-18T14:53:05,52,0,1
6570,3/18/2020 22:00,,Belarus,2020-03-18T11:33:04,51,0,5
6571,3/18/2020 22:00,,Sri Lanka,2020-03-18T13:13:13,51,0,1
6572,3/18/2020 22:00,Utah,US,2020-03-17T20:53:02,51,0,0
6573,3/18/2020 22:00,,Costa Rica,2020-03-18T03:33:03,50,0,0
6574,3/18/2020 22:00,,Uruguay,2020-03-18T11:33:04,50,0,0
6575,3/18/2020 22:00,,Cyprus,2020-03-18T03:13:19,49,0,0
6576,3/18/2020 22:00,,Morocco,2020-03-18T11:33:04,49,2,1
6577,3/18/2020 22:00,Diamond Princess,US,2020-03-16T16:53:06,47,0,0
6578,3/18/2020 22:00,South Carolina,US,2020-03-17T23:13:10,47,1,0
6579,3/18/2020 22:00,Alabama,US,2020-03-18T19:33:03,46,0,0
6580,3/18/2020 22:00,Maine,US,2020-03-18T19:33:03,42,0,0
6581,3/18/2020 22:00,,Andorra,2020-03-17T20:53:02,39,0,1
6582,3/18/2020 22:00,,Oman,2020-03-18T19:33:02,39,0,12
6583,3/18/2020 22:00,Indiana,US,2020-03-18T19:33:03,39,2,0
6584,3/18/2020 22:00,,Bosnia and Herzegovina,2020-03-18T12:13:09,38,0,2
6585,3/18/2020 22:00,,Georgia,2020-03-18T11:33:04,38,0,1
6586,3/18/2020 22:00,,Malta,2020-03-17T15:53:12,38,0,2
6587,3/18/2020 22:00,South Australia,Australia,2020-03-18T11:53:04,37,0,3
6588,3/18/2020 22:00,,Venezuela,2020-03-18T11:33:04,36,0,0
6589,3/18/2020 22:00,Western Australia,Australia,2020-03-18T12:13:10,35,1,0
6590,3/18/2020 22:00,,Cambodia,2020-03-18T11:33:04,35,0,1
6591,3/18/2020 22:00,,Kazakhstan,2020-03-18T11:33:04,35,0,0
6592,3/18/2020 22:00,,North Macedonia,2020-03-18T12:33:03,35,0,1
6593,3/18/2020 22:00,Mississippi,US,2020-03-18T19:33:03,34,0,0
6594,3/18/2020 22:00,Arkansas,US,2020-03-18T19:33:03,33,0,0
6595,3/18/2020 22:00,Rhode Island,US,2020-03-18T19:33:03,33,0,0
6596,3/18/2020 22:00,,Senegal,2020-03-18T11:33:04,31,0,2
6597,3/18/2020 22:00,District of Columbia,US,2020-03-18T05:53:25,31,0,0
6598,3/18/2020 22:00,,Moldova,2020-03-18T11:33:04,30,1,1
6599,3/18/2020 22:00,,Tunisia,2020-03-18T12:33:03,29,0,0
6600,3/18/2020 22:00,Iowa,US,2020-03-18T05:53:25,29,0,0
6601,3/18/2020 22:00,,Azerbaijan,2020-03-17T11:53:10,28,1,6
6602,3/18/2020 22:00,,Liechtenstein,2020-03-18T19:14:33,28,0,0
6603,3/18/2020 22:00,,Guadeloupe,2020-03-18T10:13:16,27,0,0
6604,3/18/2020 22:00,,Lithuania,2020-03-18T11:33:04,27,0,1
6605,3/18/2020 22:00,Arizona,US,2020-03-18T19:33:03,27,0,0
6606,3/18/2020 22:00,Kentucky,US,2020-03-18T14:13:56,27,1,0
6607,3/18/2020 22:00,New Hampshire,US,2020-03-17T23:13:10,26,0,0
6608,3/18/2020 22:00,Nebraska,US,2020-03-18T13:53:03,24,0,0
6609,3/18/2020 22:00,New Mexico,US,2020-03-17T23:13:10,23,0,0
6610,3/18/2020 22:00,,Afghanistan,2020-03-17T11:53:10,22,0,1
6611,3/18/2020 22:00,,Dominican Republic,2020-03-17T08:13:22,21,1,0
6612,3/18/2020 22:00,Grand Princess,US,2020-03-17T20:53:02,21,0,0
6613,3/18/2020 22:00,,Burkina Faso,2020-03-18T12:33:03,20,1,0
6614,3/18/2020 22:00,,New Zealand,2020-03-18T02:53:03,20,0,0
6615,3/18/2020 22:00,,Martinique,2020-03-18T10:13:16,19,1,0
6616,3/18/2020 22:00,Delaware,US,2020-03-18T19:33:03,19,0,0
6617,3/18/2020 22:00,Oklahoma,US,2020-03-17T17:53:03,19,0,0
6618,3/18/2020 22:00,Qinghai,China,2020-03-11T02:18:14,18,0,18
6619,3/18/2020 22:00,Kansas,US,2020-03-17T23:13:10,18,1,0
6620,3/18/2020 22:00,Missouri,US,2020-03-18T19:33:03,18,0,0
6621,3/18/2020 22:00,Vermont,US,2020-03-18T19:33:03,18,0,0
6622,3/18/2020 22:00,Manitoba,Canada,2020-03-18T03:33:03,15,0,0
6623,3/18/2020 22:00,Macau,China,2020-03-18T10:33:04,15,0,10
6624,3/18/2020 22:00,Wyoming,US,2020-03-18T13:53:03,15,0,0
6625,3/18/2020 22:00,,Uzbekistan,2020-03-18T12:13:09,15,0,0
6626,3/18/2020 22:00,,Bangladesh,2020-03-18T11:33:04,14,1,3
6627,3/18/2020 22:00,Hawaii,US,2020-03-18T05:53:25,14,0,0
6628,3/18/2020 22:00,,Ukraine,2020-03-17T19:33:02,14,2,0
6629,3/18/2020 22:00,,Jamaica,2020-03-18T11:53:04,13,0,2
6630,3/18/2020 22:00,,Maldives,2020-03-15T18:20:18,13,0,0
6631,3/18/2020 22:00,,Bolivia,2020-03-18T11:53:04,12,0,0
6632,3/18/2020 22:00,Nova Scotia,Canada,2020-03-18T17:53:03,12,0,0
6633,3/18/2020 22:00,,Reunion,2020-03-18T11:53:04,12,0,0
6634,3/18/2020 22:00,New Brunswick,Canada,2020-03-18T18:33:03,11,0,0
6635,3/18/2020 22:00,,French Guiana,2020-03-16T14:38:46,11,0,0
6636,3/18/2020 22:00,,Paraguay,2020-03-18T11:53:04,11,0,0
6637,3/18/2020 22:00,Montana,US,2020-03-18T19:33:03,11,0,0
6638,3/18/2020 22:00,South Dakota,US,2020-03-17T23:33:02,11,1,0
6639,3/18/2020 22:00,Tasmania,Australia,2020-03-18T11:53:04,10,0,0
6640,3/18/2020 22:00,,Cameroon,2020-03-17T15:53:13,10,0,0
6641,3/18/2020 22:00,Grand Princess,Canada,2020-03-18T11:53:04,9,0,0
6642,3/18/2020 22:00,,Honduras,2020-03-18T11:53:04,9,0,0
6643,3/18/2020 22:00,Idaho,US,2020-03-18T05:53:25,9,0,0
6644,3/18/2020 22:00,Saskatchewan,Canada,2020-03-18T11:53:04,8,0,0
6645,3/18/2020 22:00,,Nigeria,2020-03-18T12:33:03,8,0,1
6646,3/18/2020 22:00,,Rwanda,2020-03-18T11:33:04,8,0,0
6647,3/18/2020 22:00,Gibraltar,United Kingdom,2020-03-18T14:13:42,8,0,2
6648,3/18/2020 22:00,,Cuba,2020-03-18T16:59:35,7,1,0
6649,3/18/2020 22:00,,Ghana,2020-03-17T19:33:02,7,0,0
6650,3/18/2020 22:00,,Guyana,2020-03-17T10:53:03,7,1,0
6651,3/18/2020 22:00,,Monaco,2020-03-16T14:38:45,7,0,0
6652,3/18/2020 22:00,,Trinidad and Tobago,2020-03-18T11:53:04,7,0,0
6653,3/18/2020 22:00,,Cote d'Ivoire,2020-03-18T11:33:04,6,0,1
6654,3/18/2020 22:00,,Ethiopia,2020-03-18T11:33:04,6,0,0
6655,3/18/2020 22:00,,Guatemala,2020-03-17T12:13:16,6,1,0
6656,3/18/2020 22:00,,Mongolia,2020-03-18T11:53:04,6,0,0
6657,3/18/2020 22:00,Alaska,US,2020-03-18T05:53:25,6,0,0
6658,3/18/2020 22:00,North Dakota,US,2020-03-18T19:33:03,6,0,0
6659,3/18/2020 22:00,Channel Islands,United Kingdom,2020-03-16T14:38:45,6,0,0
6660,3/18/2020 22:00,Guam,US,2020-03-18T05:53:25,5,0,0
6661,3/18/2020 22:00,Puerto Rico,US,2020-03-16T00:22:11,5,0,0
6662,3/18/2020 22:00,,Aruba,2020-03-18T11:53:04,4,0,0
6663,3/18/2020 22:00,,Congo (Kinshasa),2020-03-18T11:33:04,4,0,0
6664,3/18/2020 22:00,,Equatorial Guinea,2020-03-18T14:33:15,4,0,0
6665,3/18/2020 22:00,,Seychelles,2020-03-17T12:33:06,4,0,0
6666,3/18/2020 22:00,Australian Capital Territory,Australia,2020-03-18T11:53:04,3,0,0
6667,3/18/2020 22:00,Newfoundland and Labrador,Canada,2020-03-17T17:53:03,3,0,0
6668,3/18/2020 22:00,French Polynesia,France,2020-03-15T18:20:19,3,0,0
6669,3/18/2020 22:00,Saint Barthelemy,France,2020-03-16T14:38:45,3,0,0
6670,3/18/2020 22:00,St Martin,France,2020-03-18T10:13:16,3,0,0
6671,3/18/2020 22:00,,Kenya,2020-03-16T00:22:11,3,0,0
6672,3/18/2020 22:00,,Kyrgyzstan,2020-03-18T11:53:04,3,0,0
6673,3/18/2020 22:00,,Mauritius,2020-03-18T19:53:03,3,0,0
6674,3/18/2020 22:00,,Mayotte,2020-03-18T02:53:03,3,0,0
6675,3/18/2020 22:00,Curacao,Netherlands,2020-03-17T12:33:07,3,0,0
6676,3/18/2020 22:00,,Tanzania,2020-03-18T11:33:04,3,0,0
6677,3/18/2020 22:00,,Barbados,2020-03-18T06:33:07,2,0,0
6678,3/18/2020 22:00,,Benin,2020-03-18T14:13:56,2,0,0
6679,3/18/2020 22:00,,Kosovo,2020-03-15T18:20:19,2,0,0
6680,3/18/2020 22:00,,Liberia,2020-03-18T03:13:22,2,0,0
6681,3/18/2020 22:00,,Namibia,2020-03-14T16:33:03,2,0,0
6682,3/18/2020 22:00,Aruba,Netherlands,2020-03-18T00:53:02,2,0,0
6683,3/18/2020 22:00,,Saint Lucia,2020-03-17T04:32:19,2,0,0
6684,3/18/2020 22:00,,Sudan,2020-03-18T12:13:09,2,1,0
6685,3/18/2020 22:00,United States Virgin Islands,US,2020-03-18T00:13:13,2,0,0
6686,3/18/2020 22:00,Virgin Islands,US,2020-03-17T20:53:02,2,0,0
6687,3/18/2020 22:00,,Zambia,2020-03-18T14:33:15,2,0,0
6688,3/18/2020 22:00,,Antigua and Barbuda,2020-03-15T18:20:19,1,0,0
6689,3/18/2020 22:00,Northern Territory,Australia,2020-03-14T01:53:03,1,0,0
6690,3/18/2020 22:00,,Bhutan,2020-03-13T22:22:02,1,0,0
6691,3/18/2020 22:00,Prince Edward Island,Canada,2020-03-15T02:13:21,1,0,0
6692,3/18/2020 22:00,,Central African Republic,2020-03-16T03:33:03,1,0,0
6693,3/18/2020 22:00,Tibet,China,2020-03-11T02:18:14,1,0,1
6694,3/18/2020 22:00,,Congo (Brazzaville),2020-03-16T14:38:45,1,0,0
6695,3/18/2020 22:00,,Djibouti,2020-03-18T12:33:03,1,0,0
6696,3/18/2020 22:00,,Eswatini,2020-03-15T06:41:54,1,0,0
6697,3/18/2020 22:00,,Gabon,2020-03-14T13:33:04,1,0,0
6698,3/18/2020 22:00,,"Gambia, The",2020-03-18T14:13:56,1,0,0
6699,3/18/2020 22:00,,Greenland,2020-03-16T16:53:06,1,0,0
6700,3/18/2020 22:00,,Guinea,2020-03-15T06:41:54,1,0,0
6701,3/18/2020 22:00,,Holy See,2020-03-13T22:22:02,1,0,0
6702,3/18/2020 22:00,,Mauritania,2020-03-15T18:20:19,1,0,0
6703,3/18/2020 22:00,,Montenegro,2020-03-18T19:53:03,1,0,0
6704,3/18/2020 22:00,,Nepal,2020-03-13T22:22:03,1,0,1
6705,3/18/2020 22:00,,Saint Vincent and the Grenadines,2020-03-14T16:33:03,1,0,0
6706,3/18/2020 22:00,,Somalia,2020-03-18T00:53:03,1,0,0
6707,3/18/2020 22:00,,Suriname,2020-03-14T16:33:03,1,0,0
6708,3/18/2020 22:00,,The Bahamas,2020-03-16T03:33:03,1,0,0
6709,3/18/2020 22:00,,Togo,2020-03-13T22:22:02,1,0,0
6710,3/18/2020 22:00,US,US,2020-03-18T19:33:03,1,0,106
6711,3/18/2020 22:00,West Virginia,US,2020-03-17T23:33:02,1,0,0
6712,3/18/2020 22:00,Cayman Islands,United Kingdom,2020-03-16T14:53:04,1,1,0
6713,3/18/2020 22:00,Montserrat,United Kingdom,2020-03-18T11:53:04,1,0,0
6714,3/18/2020 22:00,From Diamond Princess,Australia,2020-03-14T02:33:04,0,0,0
6715,3/18/2020 22:00,French Guiana,France,2020-03-18T14:33:15,0,0,0
6716,3/18/2020 22:00,Guadeloupe,France,2020-03-18T14:33:15,0,0,0
6717,3/18/2020 22:00,Mayotte,France,2020-03-18T14:33:15,0,0,0
6718,3/18/2020 22:00,Reunion,France,2020-03-18T14:33:15,0,0,0
6719,3/18/2020 22:00,,Guam,2020-03-18T19:14:33,0,0,0
6720,3/18/2020 22:00,,Guernsey,2020-03-17T18:33:03,0,0,0
6721,3/18/2020 22:00,,Jersey,2020-03-17T18:33:03,0,0,0
6722,3/18/2020 22:00,,Puerto Rico,2020-03-17T16:13:14,0,0,0
6723,3/18/2020 22:00,,Republic of the Congo,2020-03-17T21:33:03,0,0,0
6724,3/18/2020 22:00,,The Gambia,2020-03-18T14:13:56,0,0,0
6725,3/19/2020 22:00,Hubei,China,2020-03-19T10:13:14,67800,3130,57682
6726,3/19/2020 22:00,,Italy,2020-03-19T17:43:03,41035,3405,4440
6727,3/19/2020 22:00,,Iran,2020-03-19T11:33:29,18407,1284,5710
6728,3/19/2020 22:00,,Spain,2020-03-19T20:13:08,17963,830,1107
6729,3/19/2020 22:00,,Germany,2020-03-19T20:13:08,15320,44,113
6730,3/19/2020 22:00,France,France,2020-03-19T20:43:02,10871,243,12
6731,3/19/2020 22:00,,"Korea, South",2020-03-19T02:13:17,8565,91,1540
6732,3/19/2020 22:00,New York,US,2020-03-19T23:43:04,5365,34,0
6733,3/19/2020 22:00,,Switzerland,2020-03-19T21:13:15,4075,41,15
6734,3/19/2020 22:00,United Kingdom,United Kingdom,2020-03-19T17:13:27,2689,137,65
6735,3/19/2020 22:00,Netherlands,Netherlands,2020-03-19T14:53:06,2460,76,2
6736,3/19/2020 22:00,,Austria,2020-03-19T14:53:05,2013,6,9
6737,3/19/2020 22:00,,Belgium,2020-03-19T11:13:17,1795,21,31
6738,3/19/2020 22:00,,Norway,2020-03-19T17:13:14,1746,7,1
6739,3/19/2020 22:00,,Sweden,2020-03-19T15:13:27,1439,11,16
6740,3/19/2020 22:00,Guangdong,China,2020-03-19T01:13:06,1378,8,1318
6741,3/19/2020 22:00,Washington,US,2020-03-19T23:43:04,1376,74,0
6742,3/19/2020 22:00,Henan,China,2020-03-14T09:53:08,1273,22,1250
6743,3/19/2020 22:00,Zhejiang,China,2020-03-19T10:13:14,1233,1,1217
6744,3/19/2020 22:00,Denmark,Denmark,2020-03-19T17:13:42,1151,6,1
6745,3/19/2020 22:00,Hunan,China,2020-03-14T08:33:03,1018,4,1014
6746,3/19/2020 22:00,Anhui,China,2020-03-11T02:18:14,990,6,984
6747,3/19/2020 22:00,California,US,2020-03-19T21:13:40,952,18,0
6748,3/19/2020 22:00,Jiangxi,China,2020-03-12T02:13:04,935,1,934
6749,3/19/2020 22:00,,Japan,2020-03-19T10:13:15,924,29,150
6750,3/19/2020 22:00,,Malaysia,2020-03-19T10:13:15,900,2,75
6751,3/19/2020 22:00,,Portugal,2020-03-19T15:13:27,785,3,3
6752,3/19/2020 22:00,Shandong,China,2020-03-19T01:02:56,761,7,747
6753,3/19/2020 22:00,New Jersey,US,2020-03-19T23:43:04,742,9,0
6754,3/19/2020 22:00,Diamond Princess,Cruise Ship,2020-03-18T10:33:04,712,7,325
6755,3/19/2020 22:00,,Czechia,2020-03-19T18:13:20,694,0,3
6756,3/19/2020 22:00,,Israel,2020-03-19T20:43:02,677,0,11
6757,3/19/2020 22:00,Jiangsu,China,2020-03-15T01:53:02,631,0,631
6758,3/19/2020 22:00,,Brazil,2020-03-19T20:43:02,621,6,2
6759,3/19/2020 22:00,Chongqing,China,2020-03-15T03:53:04,576,6,570
6760,3/19/2020 22:00,,Ireland,2020-03-19T18:43:03,557,3,5
6761,3/19/2020 22:00,Sichuan,China,2020-03-19T10:13:14,540,3,536
6762,3/19/2020 22:00,Heilongjiang,China,2020-03-19T01:02:56,483,13,460
6763,3/19/2020 22:00,Beijing,China,2020-03-19T05:13:10,480,8,380
6764,3/19/2020 22:00,,Qatar,2020-03-19T20:13:08,460,0,4
6765,3/19/2020 22:00,,Pakistan,2020-03-19T20:13:08,454,2,13
6766,3/19/2020 22:00,Illinois,US,2020-03-19T21:13:40,422,4,0
6767,3/19/2020 22:00,,Greece,2020-03-19T11:13:18,418,6,8
6768,3/19/2020 22:00,Florida,US,2020-03-19T23:43:04,417,9,0
6769,3/19/2020 22:00,,Finland,2020-03-19T16:13:36,400,0,10
6770,3/19/2020 22:00,Louisiana,US,2020-03-19T23:43:04,392,10,0
6771,3/19/2020 22:00,Shanghai,China,2020-03-19T01:02:56,363,3,326
6772,3/19/2020 22:00,,Poland,2020-03-19T20:13:28,355,5,1
6773,3/19/2020 22:00,,Singapore,2020-03-19T16:13:36,345,0,114
6774,3/19/2020 22:00,,Luxembourg,2020-03-19T11:13:18,335,4,0
6775,3/19/2020 22:00,Michigan,US,2020-03-19T23:43:04,334,3,0
6776,3/19/2020 22:00,,Iceland,2020-03-19T11:33:29,330,1,5
6777,3/19/2020 22:00,Massachusetts,US,2020-03-19T21:13:35,328,0,0
6778,3/19/2020 22:00,Hebei,China,2020-03-13T11:09:03,318,6,310
6779,3/19/2020 22:00,,Indonesia,2020-03-19T10:13:16,311,25,11
6780,3/19/2020 22:00,New South Wales,Australia,2020-03-19T11:13:54,307,5,4
6781,3/19/2020 22:00,Fujian,China,2020-03-11T02:18:14,296,1,295
6782,3/19/2020 22:00,Georgia,US,2020-03-19T21:13:35,287,10,0
6783,3/19/2020 22:00,,Slovenia,2020-03-19T02:13:17,286,1,0
6784,3/19/2020 22:00,,Bahrain,2020-03-19T18:13:29,278,1,100
6785,3/19/2020 22:00,,Romania,2020-03-19T11:33:29,277,0,25
6786,3/19/2020 22:00,Colorado,US,2020-03-19T23:43:04,277,4,0
6787,3/19/2020 22:00,,Saudi Arabia,2020-03-19T20:43:02,274,0,6
6788,3/19/2020 22:00,,Thailand,2020-03-19T10:13:16,272,1,42
6789,3/19/2020 22:00,,Estonia,2020-03-19T11:33:29,267,0,1
6790,3/19/2020 22:00,Texas,US,2020-03-19T21:13:35,260,5,0
6791,3/19/2020 22:00,Ontario,Canada,2020-03-19T16:43:04,257,1,5
6792,3/19/2020 22:00,,Egypt,2020-03-19T20:43:02,256,6,32
6793,3/19/2020 22:00,Guangxi,China,2020-03-18T00:33:02,253,2,250
6794,3/19/2020 22:00,Shaanxi,China,2020-03-18T03:53:02,246,3,237
6795,3/19/2020 22:00,,Chile,2020-03-18T13:33:12,238,0,0
6796,3/19/2020 22:00,,Peru,2020-03-19T18:13:29,234,0,1
6797,3/19/2020 22:00,British Columbia,Canada,2020-03-19T03:13:26,231,7,4
6798,3/19/2020 22:00,,Philippines,2020-03-19T11:13:24,217,17,8
6799,3/19/2020 22:00,Hong Kong,China,2020-03-19T09:53:20,208,4,95
6800,3/19/2020 22:00,Pennsylvania,US,2020-03-19T21:13:35,206,1,0
6801,3/19/2020 22:00,,Ecuador,2020-03-19T17:13:14,199,3,0
6802,3/19/2020 22:00,,Russia,2020-03-19T16:13:36,199,1,9
6803,3/19/2020 22:00,,India,2020-03-19T20:43:02,194,4,15
6804,3/19/2020 22:00,,Iraq,2020-03-19T20:13:34,192,13,43
6805,3/19/2020 22:00,,Turkey,2020-03-19T16:43:03,192,3,0
6806,3/19/2020 22:00,Yunnan,China,2020-03-16T23:53:02,176,2,172
6807,3/19/2020 22:00,Hainan,China,2020-03-16T14:38:45,168,6,161
6808,3/19/2020 22:00,Connecticut,US,2020-03-19T23:43:04,159,2,0
6809,3/19/2020 22:00,Wisconsin,US,2020-03-19T23:43:04,159,0,0
6810,3/19/2020 22:00,,Lebanon,2020-03-19T18:43:03,157,4,4
6811,3/19/2020 22:00,Tennessee,US,2020-03-19T21:13:40,154,0,0
6812,3/19/2020 22:00,,South Africa,2020-03-19T16:43:03,150,0,0
6813,3/19/2020 22:00,,Kuwait,2020-03-19T10:13:23,148,0,18
6814,3/19/2020 22:00,Guizhou,China,2020-03-18T01:53:03,146,2,144
6815,3/19/2020 22:00,Queensland,Australia,2020-03-19T11:13:54,144,0,8
6816,3/19/2020 22:00,,United Arab Emirates,2020-03-19T16:13:36,140,0,31
6817,3/19/2020 22:00,Tianjin,China,2020-03-19T23:43:03,137,3,133
6818,3/19/2020 22:00,Gansu,China,2020-03-19T14:33:08,134,2,91
6819,3/19/2020 22:00,Shanxi,China,2020-03-13T11:09:03,133,0,133
6820,3/19/2020 22:00,Liaoning,China,2020-03-18T02:13:06,125,1,122
6821,3/19/2020 22:00,,Slovakia,2020-03-19T16:13:36,123,1,0
6822,3/19/2020 22:00,North Carolina,US,2020-03-19T23:43:04,123,0,0
6823,3/19/2020 22:00,Victoria,Australia,2020-03-18T12:13:09,121,0,8
6824,3/19/2020 22:00,Quebec,Canada,2020-03-19T17:43:04,121,1,0
6825,3/19/2020 22:00,Alberta,Canada,2020-03-19T03:13:26,119,0,0
6826,3/19/2020 22:00,,San Marino,2020-03-18T02:53:03,119,11,4
6827,3/19/2020 22:00,Ohio,US,2020-03-19T21:43:03,119,0,0
6828,3/19/2020 22:00,,Mexico,2020-03-19T10:53:03,118,1,4
6829,3/19/2020 22:00,,Armenia,2020-03-19T10:53:03,115,0,1
6830,3/19/2020 22:00,,Panama,2020-03-19T02:33:08,109,1,0
6831,3/19/2020 22:00,,Taiwan*,2020-03-19T06:53:03,108,1,26
6832,3/19/2020 22:00,Maryland,US,2020-03-19T21:43:03,107,1,0
6833,3/19/2020 22:00,,Croatia,2020-03-19T16:43:03,105,1,5
6834,3/19/2020 22:00,,Serbia,2020-03-19T18:13:29,103,0,1
